transaction_id,date,product_id,product_name,category,quantity,unit_price,line_total
T01574,2025-05-12,P011,Pasta,Pantry,3,1.79,5.37
T01574,2025-05-12,P030,Yogurt,Dairy,1,4.49,4.49
T01575,2025-01-26,P001,Bread,Bakery,1,2.49,2.49
T01575,2025-01-26,P027,Tomatoes,Produce,1,2.49,2.49
T01576,2025-04-06,P023,Baby Wipes,Baby,1,4.99,4.99
T01576,2025-04-06,P022,Diapers,Baby,1,14.99,14.99
T01577,2025-05-13,P009,Sugar,Pantry,1,2.19,2.19
T01577,2025-05-13,P010,Tea,Beverages,2,4.49,8.98
T01577,2025-05-13,P030,Yogurt,Dairy,1,4.49,4.49
T01578,2025-02-09,P023,Baby Wipes,Baby,1,4.99,4.99
T01578,2025-02-09,P006,Cheese,Dairy,1,5.49,5.49
T01578,2025-02-09,P022,Diapers,Baby,1,14.99,14.99
T01578,2025-02-09,P020,Soda,Beverages,1,2.49,2.49
T01578,2025-02-09,P009,Sugar,Pantry,3,2.19,6.57
T01578,2025-02-09,P010,Tea,Beverages,1,4.49,4.49
T01579,2025-05-26,P008,Coffee,Beverages,1,7.99,7.99
T01579,2025-05-26,P009,Sugar,Pantry,3,2.19,6.57
T01580,2025-02-11,P028,Chicken Breast,Meat,1,7.49,7.49
T01580,2025-02-11,P022,Diapers,Baby,1,14.99,14.99
T01580,2025-02-11,P005,Eggs,Dairy,1,3.49,3.49
T01580,2025-02-11,P029,Rice,Pantry,2,3.99,7.98
T01580,2025-02-11,P030,Yogurt,Dairy,1,4.49,4.49
T01581,2025-04-06,P028,Chicken Breast,Meat,1,7.49,7.49
T01581,2025-04-06,P026,Lettuce,Produce,1,1.99,1.99
T01581,2025-04-06,P029,Rice,Pantry,1,3.99,3.99
T01581,2025-04-06,P027,Tomatoes,Produce,1,2.49,2.49
T01582,2025-05-31,P024,Bananas,Produce,1,1.49,1.49
T01582,2025-05-31,P007,Cereal,Breakfast,2,4.29,8.58
T01582,2025-05-31,P028,Chicken Breast,Meat,1,7.49,7.49
T01582,2025-05-31,P004,Milk,Dairy,3,1.99,5.97
T01582,2025-05-31,P029,Rice,Pantry,1,3.99,3.99
T01583,2025-03-07,P008,Coffee,Beverages,1,7.99,7.99
T01584,2025-02-09,P018,Chips,Snacks,1,3.49,3.49
T01584,2025-02-09,P019,Salsa,Snacks,1,3.79,3.79
T01584,2025-02-09,P020,Soda,Beverages,1,2.49,2.49
T01584,2025-02-09,P027,Tomatoes,Produce,3,2.49,7.47
T01585,2025-06-19,P006,Cheese,Dairy,1,5.49,5.49
T01586,2025-04-14,P008,Coffee,Beverages,3,7.99,23.97
T01586,2025-04-14,P004,Milk,Dairy,3,1.99,5.97
T01586,2025-04-14,P013,Parmesan,Dairy,1,6.49,6.49
T01586,2025-04-14,P029,Rice,Pantry,1,3.99,3.99
T01586,2025-04-14,P009,Sugar,Pantry,1,2.19,2.19
T01586,2025-04-14,P021,Wine,Alcohol,1,12.99,12.99
T01587,2025-03-04,P006,Cheese,Dairy,1,5.49,5.49
T01587,2025-03-04,P003,Jam,Pantry,2,3.29,6.58
T01587,2025-03-04,P013,Parmesan,Dairy,1,6.49,6.49
T01587,2025-03-04,P011,Pasta,Pantry,1,1.79,1.79
T01587,2025-03-04,P012,Tomato Sauce,Pantry,2,2.89,5.78
T01588,2025-06-28,P001,Bread,Bakery,1,2.49,2.49
T01588,2025-06-28,P002,Butter,Dairy,2,3.99,7.98
T01588,2025-06-28,P003,Jam,Pantry,1,3.29,3.29
T01588,2025-06-28,P004,Milk,Dairy,1,1.99,1.99
T01589,2025-01-23,P025,Apples,Produce,1,2.99,2.99
T01590,2025-05-30,P004,Milk,Dairy,2,1.99,3.98
T01591,2025-02-19,P023,Baby Wipes,Baby,1,4.99,4.99
T01591,2025-02-19,P022,Diapers,Baby,2,14.99,29.98
T01591,2025-02-19,P030,Yogurt,Dairy,1,4.49,4.49
T01592,2025-01-17,P028,Chicken Breast,Meat,1,7.49,7.49
T01592,2025-01-17,P029,Rice,Pantry,1,3.99,3.99
T01593,2025-03-14,P006,Cheese,Dairy,1,5.49,5.49
T01594,2025-04-26,P020,Soda,Beverages,1,2.49,2.49
T01595,2025-04-13,P007,Cereal,Breakfast,1,4.29,4.29
T01596,2025-04-29,P008,Coffee,Beverages,1,7.99,7.99
T01596,2025-04-29,P004,Milk,Dairy,3,1.99,5.97
T01596,2025-04-29,P009,Sugar,Pantry,1,2.19,2.19
T01597,2025-01-19,P006,Cheese,Dairy,1,5.49,5.49
T01598,2025-05-04,P024,Bananas,Produce,1,1.49,1.49
T01599,2025-06-21,P025,Apples,Produce,1,2.99,2.99
T01599,2025-06-21,P026,Lettuce,Produce,1,1.99,1.99
T01600,2025-01-09,P023,Baby Wipes,Baby,2,4.99,9.98
T01600,2025-01-09,P017,Beer,Alcohol,1,9.99,9.99
T01600,2025-01-09,P028,Chicken Breast,Meat,2,7.49,14.98
T01600,2025-01-09,P022,Diapers,Baby,1,14.99,14.99
T01601,2025-04-12,P006,Cheese,Dairy,1,5.49,5.49
T01601,2025-04-12,P009,Sugar,Pantry,1,2.19,2.19
T01601,2025-04-12,P010,Tea,Beverages,2,4.49,8.98
T01602,2025-05-26,P001,Bread,Bakery,1,2.49,2.49
T01602,2025-05-26,P003,Jam,Pantry,1,3.29,3.29
T01602,2025-05-26,P013,Parmesan,Dairy,1,6.49,6.49
T01602,2025-05-26,P011,Pasta,Pantry,1,1.79,1.79
T01602,2025-05-26,P029,Rice,Pantry,1,3.99,3.99
T01602,2025-05-26,P020,Soda,Beverages,1,2.49,2.49
T01603,2025-04-03,P018,Chips,Snacks,3,3.49,10.47
T01603,2025-04-03,P029,Rice,Pantry,1,3.99,3.99
T01603,2025-04-03,P019,Salsa,Snacks,1,3.79,3.79
T01603,2025-04-03,P020,Soda,Beverages,1,2.49,2.49
T01604,2025-05-10,P022,Diapers,Baby,1,14.99,14.99
T01605,2025-04-22,P025,Apples,Produce,1,2.99,2.99
T01605,2025-04-22,P004,Milk,Dairy,1,1.99,1.99
T01605,2025-04-22,P010,Tea,Beverages,1,4.49,4.49
T01606,2025-05-31,P005,Eggs,Dairy,1,3.49,3.49
T01606,2025-05-31,P030,Yogurt,Dairy,1,4.49,4.49
T01607,2025-06-05,P006,Cheese,Dairy,1,5.49,5.49
T01607,2025-06-05,P026,Lettuce,Produce,1,1.99,1.99
T01607,2025-06-05,P009,Sugar,Pantry,1,2.19,2.19
T01608,2025-02-28,P028,Chicken Breast,Meat,3,7.49,22.47
T01608,2025-02-28,P008,Coffee,Beverages,1,7.99,7.99
T01608,2025-02-28,P026,Lettuce,Produce,1,1.99,1.99
T01608,2025-02-28,P029,Rice,Pantry,1,3.99,3.99
T01609,2025-01-20,P028,Chicken Breast,Meat,1,7.49,7.49
T01609,2025-01-20,P027,Tomatoes,Produce,3,2.49,7.47
T01610,2025-06-13,P004,Milk,Dairy,1,1.99,1.99
T01610,2025-06-13,P029,Rice,Pantry,1,3.99,3.99
T01611,2025-05-22,P024,Bananas,Produce,3,1.49,4.47
T01612,2025-04-10,P006,Cheese,Dairy,1,5.49,5.49
T01612,2025-04-10,P013,Parmesan,Dairy,1,6.49,6.49
T01612,2025-04-10,P011,Pasta,Pantry,1,1.79,1.79
T01612,2025-04-10,P012,Tomato Sauce,Pantry,3,2.89,8.67
T01612,2025-04-10,P021,Wine,Alcohol,2,12.99,25.98
T01613,2025-02-13,P006,Cheese,Dairy,1,5.49,5.49
T01613,2025-02-13,P028,Chicken Breast,Meat,3,7.49,22.47
T01613,2025-02-13,P021,Wine,Alcohol,1,12.99,12.99
T01614,2025-06-13,P008,Coffee,Beverages,1,7.99,7.99
T01615,2025-03-11,P024,Bananas,Produce,1,1.49,1.49
T01615,2025-03-11,P006,Cheese,Dairy,1,5.49,5.49
T01615,2025-03-11,P009,Sugar,Pantry,1,2.19,2.19
T01615,2025-03-11,P010,Tea,Beverages,1,4.49,4.49
T01616,2025-01-22,P005,Eggs,Dairy,1,3.49,3.49
T01617,2025-02-18,P001,Bread,Bakery,1,2.49,2.49
T01617,2025-02-18,P028,Chicken Breast,Meat,2,7.49,14.98
T01617,2025-02-18,P011,Pasta,Pantry,1,1.79,1.79
T01618,2025-05-03,P001,Bread,Bakery,1,2.49,2.49
T01618,2025-05-03,P002,Butter,Dairy,1,3.99,3.99
T01618,2025-05-03,P006,Cheese,Dairy,1,5.49,5.49
T01618,2025-05-03,P018,Chips,Snacks,1,3.49,3.49
T01619,2025-06-28,P007,Cereal,Breakfast,1,4.29,4.29
T01620,2025-04-28,P018,Chips,Snacks,1,3.49,3.49
T01620,2025-04-28,P019,Salsa,Snacks,1,3.79,3.79
T01620,2025-04-28,P020,Soda,Beverages,3,2.49,7.47
T01621,2025-04-06,P001,Bread,Bakery,1,2.49,2.49
T01621,2025-04-06,P004,Milk,Dairy,1,1.99,1.99
T01621,2025-04-06,P021,Wine,Alcohol,1,12.99,12.99
T01622,2025-05-22,P024,Bananas,Produce,1,1.49,1.49
T01622,2025-05-22,P006,Cheese,Dairy,2,5.49,10.98
T01623,2025-03-23,P027,Tomatoes,Produce,1,2.49,2.49
T01624,2025-01-28,P025,Apples,Produce,3,2.99,8.97
T01625,2025-06-28,P017,Beer,Alcohol,3,9.99,29.97
T01625,2025-06-28,P022,Diapers,Baby,3,14.99,44.97
T01626,2025-04-04,P025,Apples,Produce,1,2.99,2.99
T01627,2025-01-07,P006,Cheese,Dairy,1,5.49,5.49
T01627,2025-01-07,P005,Eggs,Dairy,1,3.49,3.49
T01627,2025-01-07,P011,Pasta,Pantry,1,1.79,1.79
T01628,2025-03-27,P024,Bananas,Produce,1,1.49,1.49
T01628,2025-03-27,P007,Cereal,Breakfast,1,4.29,4.29
T01629,2025-01-13,P027,Tomatoes,Produce,2,2.49,4.98
T01630,2025-01-21,P026,Lettuce,Produce,1,1.99,1.99
T01630,2025-01-21,P027,Tomatoes,Produce,2,2.49,4.98
T01631,2025-06-18,P017,Beer,Alcohol,1,9.99,9.99
T01631,2025-06-18,P022,Diapers,Baby,1,14.99,14.99
T01632,2025-03-10,P008,Coffee,Beverages,1,7.99,7.99
T01632,2025-03-10,P005,Eggs,Dairy,1,3.49,3.49
T01632,2025-03-10,P029,Rice,Pantry,1,3.99,3.99
T01632,2025-03-10,P009,Sugar,Pantry,1,2.19,2.19
T01633,2025-03-09,P027,Tomatoes,Produce,1,2.49,2.49
T01634,2025-03-27,P026,Lettuce,Produce,1,1.99,1.99
T01635,2025-01-05,P008,Coffee,Beverages,1,7.99,7.99
T01635,2025-01-05,P009,Sugar,Pantry,3,2.19,6.57
T01636,2025-01-02,P028,Chicken Breast,Meat,1,7.49,7.49
T01636,2025-01-02,P018,Chips,Snacks,1,3.49,3.49
T01636,2025-01-02,P026,Lettuce,Produce,1,1.99,1.99
T01637,2025-04-10,P005,Eggs,Dairy,1,3.49,3.49
T01637,2025-04-10,P020,Soda,Beverages,1,2.49,2.49
T01638,2025-05-29,P007,Cereal,Breakfast,1,4.29,4.29
T01638,2025-05-29,P004,Milk,Dairy,1,1.99,1.99
T01639,2025-01-01,P023,Baby Wipes,Baby,3,4.99,14.97
T01639,2025-01-01,P017,Beer,Alcohol,1,9.99,9.99
T01639,2025-01-01,P018,Chips,Snacks,2,3.49,6.98
T01639,2025-01-01,P022,Diapers,Baby,1,14.99,14.99
T01639,2025-01-01,P026,Lettuce,Produce,1,1.99,1.99
T01640,2025-01-12,P017,Beer,Alcohol,2,9.99,19.98
T01640,2025-01-12,P008,Coffee,Beverages,1,7.99,7.99
T01640,2025-01-12,P022,Diapers,Baby,1,14.99,14.99
T01640,2025-01-12,P004,Milk,Dairy,1,1.99,1.99
T01640,2025-01-12,P009,Sugar,Pantry,1,2.19,2.19
T01641,2025-06-15,P006,Cheese,Dairy,1,5.49,5.49
T01641,2025-06-15,P018,Chips,Snacks,1,3.49,3.49
T01641,2025-06-15,P020,Soda,Beverages,2,2.49,4.98
T01642,2025-02-07,P018,Chips,Snacks,1,3.49,3.49
T01642,2025-02-07,P019,Salsa,Snacks,1,3.79,3.79
T01643,2025-03-12,P028,Chicken Breast,Meat,2,7.49,14.98
T01643,2025-03-12,P029,Rice,Pantry,2,3.99,7.98
T01644,2025-05-15,P006,Cheese,Dairy,1,5.49,5.49
T01644,2025-05-15,P021,Wine,Alcohol,1,12.99,12.99
T01645,2025-05-16,P009,Sugar,Pantry,1,2.19,2.19
T01645,2025-05-16,P010,Tea,Beverages,1,4.49,4.49
T01646,2025-05-03,P028,Chicken Breast,Meat,1,7.49,7.49
T01646,2025-05-03,P018,Chips,Snacks,3,3.49,10.47
T01646,2025-05-03,P016,Garlic,Produce,1,0.89,0.89
T01646,2025-05-03,P011,Pasta,Pantry,2,1.79,3.58
T01646,2025-05-03,P029,Rice,Pantry,1,3.99,3.99
T01646,2025-05-03,P012,Tomato Sauce,Pantry,1,2.89,2.89
T01646,2025-05-03,P030,Yogurt,Dairy,1,4.49,4.49
T01647,2025-06-18,P025,Apples,Produce,1,2.99,2.99
T01647,2025-06-18,P023,Baby Wipes,Baby,1,4.99,4.99
T01647,2025-06-18,P022,Diapers,Baby,2,14.99,29.98
T01648,2025-06-21,P026,Lettuce,Produce,1,1.99,1.99
T01648,2025-06-21,P029,Rice,Pantry,3,3.99,11.97
T01648,2025-06-21,P020,Soda,Beverages,1,2.49,2.49
T01649,2025-01-06,P027,Tomatoes,Produce,1,2.49,2.49
T01650,2025-05-04,P024,Bananas,Produce,2,1.49,2.98
T01651,2025-04-19,P028,Chicken Breast,Meat,3,7.49,22.47
T01652,2025-05-25,P023,Baby Wipes,Baby,2,4.99,9.98
T01652,2025-05-25,P024,Bananas,Produce,1,1.49,1.49
T01652,2025-05-25,P017,Beer,Alcohol,2,9.99,19.98
T01652,2025-05-25,P002,Butter,Dairy,1,3.99,3.99
T01652,2025-05-25,P022,Diapers,Baby,1,14.99,14.99
T01653,2025-04-21,P024,Bananas,Produce,1,1.49,1.49
T01653,2025-04-21,P001,Bread,Bakery,3,2.49,7.47
T01653,2025-04-21,P002,Butter,Dairy,1,3.99,3.99
T01653,2025-04-21,P005,Eggs,Dairy,1,3.49,3.49
T01653,2025-04-21,P003,Jam,Pantry,3,3.29,9.87
T01653,2025-04-21,P015,Onions,Produce,1,1.29,1.29
T01654,2025-02-04,P017,Beer,Alcohol,1,9.99,9.99
T01654,2025-02-04,P018,Chips,Snacks,1,3.49,3.49
T01654,2025-02-04,P019,Salsa,Snacks,1,3.79,3.79
T01654,2025-02-04,P030,Yogurt,Dairy,1,4.49,4.49
T01655,2025-04-26,P024,Bananas,Produce,1,1.49,1.49
T01655,2025-04-26,P007,Cereal,Breakfast,1,4.29,4.29
T01655,2025-04-26,P006,Cheese,Dairy,2,5.49,10.98
T01655,2025-04-26,P005,Eggs,Dairy,1,3.49,3.49
T01655,2025-04-26,P004,Milk,Dairy,1,1.99,1.99
T01655,2025-04-26,P020,Soda,Beverages,1,2.49,2.49
T01656,2025-06-18,P001,Bread,Bakery,1,2.49,2.49
T01656,2025-06-18,P003,Jam,Pantry,1,3.29,3.29
T01656,2025-06-18,P030,Yogurt,Dairy,3,4.49,13.47
T01657,2025-03-13,P018,Chips,Snacks,1,3.49,3.49
T01658,2025-01-25,P001,Bread,Bakery,1,2.49,2.49
T01658,2025-01-25,P002,Butter,Dairy,1,3.99,3.99
T01658,2025-01-25,P028,Chicken Breast,Meat,1,7.49,7.49
T01658,2025-01-25,P026,Lettuce,Produce,1,1.99,1.99
T01658,2025-01-25,P004,Milk,Dairy,1,1.99,1.99
T01658,2025-01-25,P029,Rice,Pantry,1,3.99,3.99
T01659,2025-02-22,P025,Apples,Produce,1,2.99,2.99
T01660,2025-06-26,P013,Parmesan,Dairy,1,6.49,6.49
T01660,2025-06-26,P011,Pasta,Pantry,2,1.79,3.58
T01660,2025-06-26,P012,Tomato Sauce,Pantry,1,2.89,2.89
T01661,2025-02-10,P008,Coffee,Beverages,1,7.99,7.99
T01661,2025-02-10,P004,Milk,Dairy,2,1.99,3.98
T01661,2025-02-10,P009,Sugar,Pantry,2,2.19,4.38
T01662,2025-06-23,P026,Lettuce,Produce,2,1.99,3.98
T01662,2025-06-23,P029,Rice,Pantry,1,3.99,3.99
T01663,2025-06-02,P017,Beer,Alcohol,2,9.99,19.98
T01663,2025-06-02,P026,Lettuce,Produce,1,1.99,1.99
T01664,2025-03-08,P023,Baby Wipes,Baby,1,4.99,4.99
T01664,2025-03-08,P017,Beer,Alcohol,1,9.99,9.99
T01664,2025-03-08,P001,Bread,Bakery,2,2.49,4.98
T01664,2025-03-08,P002,Butter,Dairy,1,3.99,3.99
T01664,2025-03-08,P018,Chips,Snacks,2,3.49,6.98
T01664,2025-03-08,P019,Salsa,Snacks,1,3.79,3.79
T01665,2025-04-12,P008,Coffee,Beverages,1,7.99,7.99
T01665,2025-04-12,P005,Eggs,Dairy,1,3.49,3.49
T01665,2025-04-12,P026,Lettuce,Produce,2,1.99,3.98
T01665,2025-04-12,P004,Milk,Dairy,1,1.99,1.99
T01666,2025-01-19,P017,Beer,Alcohol,1,9.99,9.99
T01666,2025-01-19,P027,Tomatoes,Produce,1,2.49,2.49
T01667,2025-03-27,P016,Garlic,Produce,1,0.89,0.89
T01667,2025-03-27,P004,Milk,Dairy,1,1.99,1.99
T01667,2025-03-27,P011,Pasta,Pantry,1,1.79,1.79
T01667,2025-03-27,P012,Tomato Sauce,Pantry,1,2.89,2.89
T01668,2025-01-19,P025,Apples,Produce,1,2.99,2.99
T01668,2025-01-19,P027,Tomatoes,Produce,1,2.49,2.49
T01669,2025-03-12,P001,Bread,Bakery,2,2.49,4.98
T01669,2025-03-12,P006,Cheese,Dairy,2,5.49,10.98
T01669,2025-03-12,P004,Milk,Dairy,1,1.99,1.99
T01670,2025-02-12,P007,Cereal,Breakfast,1,4.29,4.29
T01670,2025-02-12,P005,Eggs,Dairy,2,3.49,6.98
T01670,2025-02-12,P026,Lettuce,Produce,1,1.99,1.99
T01671,2025-05-18,P001,Bread,Bakery,2,2.49,4.98
T01671,2025-05-18,P004,Milk,Dairy,1,1.99,1.99
T01672,2025-03-16,P028,Chicken Breast,Meat,2,7.49,14.98
T01672,2025-03-16,P011,Pasta,Pantry,1,1.79,1.79
T01672,2025-03-16,P012,Tomato Sauce,Pantry,1,2.89,2.89
T01673,2025-03-15,P006,Cheese,Dairy,1,5.49,5.49
T01673,2025-03-15,P004,Milk,Dairy,1,1.99,1.99
T01674,2025-01-07,P004,Milk,Dairy,2,1.99,3.98
T01674,2025-01-07,P009,Sugar,Pantry,1,2.19,2.19
T01675,2025-06-12,P018,Chips,Snacks,1,3.49,3.49
T01675,2025-06-12,P013,Parmesan,Dairy,1,6.49,6.49
T01675,2025-06-12,P020,Soda,Beverages,1,2.49,2.49
T01676,2025-03-10,P006,Cheese,Dairy,2,5.49,10.98
T01676,2025-03-10,P018,Chips,Snacks,1,3.49,3.49
T01676,2025-03-10,P020,Soda,Beverages,1,2.49,2.49
T01677,2025-01-11,P006,Cheese,Dairy,1,5.49,5.49
T01677,2025-01-11,P004,Milk,Dairy,1,1.99,1.99
T01677,2025-01-11,P021,Wine,Alcohol,2,12.99,25.98
T01678,2025-01-05,P013,Parmesan,Dairy,2,6.49,12.98
T01678,2025-01-05,P011,Pasta,Pantry,1,1.79,1.79
T01678,2025-01-05,P020,Soda,Beverages,1,2.49,2.49
T01678,2025-01-05,P012,Tomato Sauce,Pantry,2,2.89,5.78
T01679,2025-05-16,P028,Chicken Breast,Meat,1,7.49,7.49
T01679,2025-05-16,P029,Rice,Pantry,2,3.99,7.98
T01680,2025-03-05,P023,Baby Wipes,Baby,1,4.99,4.99
T01680,2025-03-05,P017,Beer,Alcohol,1,9.99,9.99
T01680,2025-03-05,P018,Chips,Snacks,2,3.49,6.98
T01680,2025-03-05,P022,Diapers,Baby,1,14.99,14.99
T01680,2025-03-05,P019,Salsa,Snacks,1,3.79,3.79
T01681,2025-06-20,P025,Apples,Produce,2,2.99,5.98
T01681,2025-06-20,P006,Cheese,Dairy,1,5.49,5.49
T01681,2025-06-20,P013,Parmesan,Dairy,2,6.49,12.98
T01681,2025-06-20,P021,Wine,Alcohol,1,12.99,12.99
T01682,2025-02-24,P028,Chicken Breast,Meat,1,7.49,7.49
T01682,2025-02-24,P029,Rice,Pantry,3,3.99,11.97
T01683,2025-04-10,P018,Chips,Snacks,2,3.49,6.98
T01683,2025-04-10,P013,Parmesan,Dairy,2,6.49,12.98
T01684,2025-04-05,P003,Jam,Pantry,1,3.29,3.29
T01684,2025-04-05,P011,Pasta,Pantry,1,1.79,1.79
T01684,2025-04-05,P012,Tomato Sauce,Pantry,2,2.89,5.78
T01685,2025-03-16,P029,Rice,Pantry,1,3.99,3.99
T01685,2025-03-16,P020,Soda,Beverages,1,2.49,2.49
T01686,2025-01-28,P027,Tomatoes,Produce,1,2.49,2.49
T01687,2025-03-12,P023,Baby Wipes,Baby,1,4.99,4.99
T01687,2025-03-12,P008,Coffee,Beverages,1,7.99,7.99
T01687,2025-03-12,P009,Sugar,Pantry,1,2.19,2.19
T01688,2025-03-16,P017,Beer,Alcohol,2,9.99,19.98
T01688,2025-03-16,P018,Chips,Snacks,1,3.49,3.49
T01689,2025-03-22,P023,Baby Wipes,Baby,1,4.99,4.99
T01689,2025-03-22,P024,Bananas,Produce,2,1.49,2.98
T01689,2025-03-22,P007,Cereal,Breakfast,1,4.29,4.29
T01689,2025-03-22,P022,Diapers,Baby,1,14.99,14.99
T01690,2025-02-20,P005,Eggs,Dairy,1,3.49,3.49
T01691,2025-02-25,P006,Cheese,Dairy,1,5.49,5.49
T01692,2025-04-15,P005,Eggs,Dairy,3,3.49,10.47
T01692,2025-04-15,P029,Rice,Pantry,3,3.99,11.97
T01692,2025-04-15,P020,Soda,Beverages,1,2.49,2.49
T01693,2025-05-09,P001,Bread,Bakery,1,2.49,2.49
T01693,2025-05-09,P002,Butter,Dairy,1,3.99,3.99
T01693,2025-05-09,P003,Jam,Pantry,2,3.29,6.58
T01693,2025-05-09,P020,Soda,Beverages,1,2.49,2.49
T01693,2025-05-09,P027,Tomatoes,Produce,1,2.49,2.49
T01694,2025-06-02,P001,Bread,Bakery,1,2.49,2.49
T01694,2025-06-02,P007,Cereal,Breakfast,3,4.29,12.87
T01694,2025-06-02,P003,Jam,Pantry,2,3.29,6.58
T01694,2025-06-02,P004,Milk,Dairy,2,1.99,3.98
T01695,2025-06-08,P017,Beer,Alcohol,2,9.99,19.98
T01695,2025-06-08,P018,Chips,Snacks,2,3.49,6.98
T01695,2025-06-08,P022,Diapers,Baby,1,14.99,14.99
T01695,2025-06-08,P020,Soda,Beverages,1,2.49,2.49
T01696,2025-01-28,P007,Cereal,Breakfast,1,4.29,4.29
T01696,2025-01-28,P004,Milk,Dairy,2,1.99,3.98
T01696,2025-01-28,P029,Rice,Pantry,1,3.99,3.99
T01697,2025-02-13,P017,Beer,Alcohol,1,9.99,9.99
T01697,2025-02-13,P011,Pasta,Pantry,3,1.79,5.37
T01697,2025-02-13,P012,Tomato Sauce,Pantry,1,2.89,2.89
T01698,2025-03-17,P027,Tomatoes,Produce,2,2.49,4.98
T01699,2025-04-04,P024,Bananas,Produce,2,1.49,2.98
T01699,2025-04-04,P007,Cereal,Breakfast,1,4.29,4.29
T01699,2025-04-04,P006,Cheese,Dairy,1,5.49,5.49
T01699,2025-04-04,P004,Milk,Dairy,1,1.99,1.99
T01700,2025-02-02,P001,Bread,Bakery,1,2.49,2.49
T01700,2025-02-02,P029,Rice,Pantry,1,3.99,3.99
T01701,2025-06-05,P001,Bread,Bakery,1,2.49,2.49
T01701,2025-06-05,P002,Butter,Dairy,3,3.99,11.97
T01701,2025-06-05,P004,Milk,Dairy,2,1.99,3.98
T01702,2025-03-07,P018,Chips,Snacks,1,3.49,3.49
T01702,2025-03-07,P004,Milk,Dairy,1,1.99,1.99
T01702,2025-03-07,P019,Salsa,Snacks,2,3.79,7.58
T01702,2025-03-07,P020,Soda,Beverages,1,2.49,2.49
T01702,2025-03-07,P021,Wine,Alcohol,3,12.99,38.97
T01703,2025-03-09,P004,Milk,Dairy,2,1.99,3.98
T01703,2025-03-09,P010,Tea,Beverages,1,4.49,4.49
T01704,2025-05-16,P025,Apples,Produce,2,2.99,5.98
T01704,2025-05-16,P017,Beer,Alcohol,1,9.99,9.99
T01704,2025-05-16,P006,Cheese,Dairy,1,5.49,5.49
T01704,2025-05-16,P018,Chips,Snacks,1,3.49,3.49
T01705,2025-06-15,P024,Bananas,Produce,1,1.49,1.49
T01705,2025-06-15,P022,Diapers,Baby,1,14.99,14.99
T01706,2025-01-05,P004,Milk,Dairy,1,1.99,1.99
T01706,2025-01-05,P020,Soda,Beverages,2,2.49,4.98
T01707,2025-03-16,P026,Lettuce,Produce,1,1.99,1.99
T01707,2025-03-16,P011,Pasta,Pantry,2,1.79,3.58
T01708,2025-05-27,P026,Lettuce,Produce,2,1.99,3.98
T01708,2025-05-27,P021,Wine,Alcohol,1,12.99,12.99
T01709,2025-06-03,P005,Eggs,Dairy,1,3.49,3.49
T01709,2025-06-03,P004,Milk,Dairy,1,1.99,1.99
T01709,2025-06-03,P010,Tea,Beverages,3,4.49,13.47
T01710,2025-03-05,P001,Bread,Bakery,2,2.49,4.98
T01710,2025-03-05,P026,Lettuce,Produce,2,1.99,3.98
T01711,2025-05-26,P017,Beer,Alcohol,2,9.99,19.98
T01711,2025-05-26,P016,Garlic,Produce,1,0.89,0.89
T01711,2025-05-26,P011,Pasta,Pantry,1,1.79,1.79
T01711,2025-05-26,P019,Salsa,Snacks,3,3.79,11.37
T01712,2025-01-15,P025,Apples,Produce,1,2.99,2.99
T01712,2025-01-15,P001,Bread,Bakery,2,2.49,4.98
T01713,2025-06-14,P017,Beer,Alcohol,1,9.99,9.99
T01713,2025-06-14,P018,Chips,Snacks,1,3.49,3.49
T01714,2025-06-21,P007,Cereal,Breakfast,3,4.29,12.87
T01714,2025-06-21,P018,Chips,Snacks,2,3.49,6.98
T01714,2025-06-21,P004,Milk,Dairy,2,1.99,3.98
T01714,2025-06-21,P027,Tomatoes,Produce,3,2.49,7.47
T01715,2025-06-19,P008,Coffee,Beverages,1,7.99,7.99
T01716,2025-02-07,P018,Chips,Snacks,1,3.49,3.49
T01716,2025-02-07,P019,Salsa,Snacks,1,3.79,3.79
T01716,2025-02-07,P020,Soda,Beverages,1,2.49,2.49
T01717,2025-03-30,P005,Eggs,Dairy,1,3.49,3.49
T01718,2025-05-24,P006,Cheese,Dairy,2,5.49,10.98
T01718,2025-05-24,P021,Wine,Alcohol,2,12.99,25.98
T01719,2025-03-22,P024,Bananas,Produce,1,1.49,1.49
T01719,2025-03-22,P028,Chicken Breast,Meat,1,7.49,7.49
T01720,2025-03-21,P025,Apples,Produce,1,2.99,2.99
T01720,2025-03-21,P028,Chicken Breast,Meat,1,7.49,7.49
T01720,2025-03-21,P004,Milk,Dairy,2,1.99,3.98
T01721,2025-04-22,P017,Beer,Alcohol,1,9.99,9.99
T01721,2025-04-22,P022,Diapers,Baby,1,14.99,14.99
T01721,2025-04-22,P005,Eggs,Dairy,1,3.49,3.49
T01722,2025-02-19,P001,Bread,Bakery,1,2.49,2.49
T01722,2025-02-19,P002,Butter,Dairy,1,3.99,3.99
T01722,2025-02-19,P006,Cheese,Dairy,1,5.49,5.49
T01722,2025-02-19,P003,Jam,Pantry,2,3.29,6.58
T01723,2025-03-24,P021,Wine,Alcohol,2,12.99,25.98
T01724,2025-04-24,P001,Bread,Bakery,2,2.49,4.98
T01724,2025-04-24,P008,Coffee,Beverages,1,7.99,7.99
T01724,2025-04-24,P004,Milk,Dairy,1,1.99,1.99
